Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8261,US-2020-002846,09/18/2020,09/24/2020,Standard Class,CG-88506,Aaron Lewis,Corporate,United States,Houston,Texas,81590,Central,FUR-FU-4814,Furniture,Furnishings,Howard Miller Clock,454.95,3,0.15,-132.58
8262,US-2020-002846,09/18/2020,09/21/2020,Standard Class,CG-73427,Hannah Miller,Consumer,United States,Ann Arbor,Michigan,94912,Central,OFF-BI-5760,Office Supplies,Binders,GBC Premium Binder,56.57,1,0.3,20.04
8263,US-2020-002846,09/18/2020,09/18/2020,Same Day,CG-41747,Julia Wilson,Corporate,United States,Philadelphia,Pennsylvania,90054,East,FUR-BO-7531,Furniture,Bookcases,Hon Bookcase,942.13,2,0.05,103.47
8264,US-2020-002846,09/18/2020,09/22/2020,Standard Class,CG-50107,Ken Harris,Home Office,United States,Saint Paul,Minnesota,30575,Central,OFF-PA-7539,Office Supplies,Paper,Hammermill Paper,384.09,7,0.0,87.9
8265,US-2020-002846,09/18/2020,09/18/2020,Same Day,CG-52477,Beth Garcia,Consumer,United States,Trenton,New Jersey,52572,East,FUR-TA-9662,Furniture,Tables,KI Adjustable Table,946.59,1,0.0,-129.52
8266,US-2022-002847,09/11/2022,09/11/2022,Same Day,CG-85465,Laura Davis,Home Office,United States,Orlando,Florida,84706,South,OFF-EN-1181,Office Supplies,Envelopes,Staple Manila Envelope,661.83,3,0.15,276.97
8267,US-2022-002847,09/11/2022,09/14/2022,Standard Class,CG-50703,Greg Lewis,Corporate,United States,Milwaukee,Wisconsin,40009,Central,TEC-MA-2399,Technology,Machines,Hewlett-Packard Laptop,5415.46,8,0.05,-277.63
8268,US-2022-002847,09/11/2022,09/14/2022,First Class,CG-87331,Ken Wilson,Consumer,United States,Phoenix,Arizona,37551,West,TEC-PH-1696,Technology,Phones,Cisco IP Phone,2147.69,1,0.1,107.2
8269,US-2022-002848,08/04/2022,08/05/2022,First Class,CG-16953,Fiona Smith,Home Office,United States,Atlanta,Georgia,12711,South,TEC-CO-7360,Technology,Copiers,HP LaserJet Copier,4526.1,6,0.15,1013.67
8270,US-2022-002848,08/04/2022,08/04/2022,Same Day,CG-51213,Rachel Brown,Home Office,United States,Minneapolis,Minnesota,77062,Central,OFF-ST-7518,Office Supplies,Storage,Fellowes Banker Box,282.86,2,0.4,-107.34
8271,US-2022-002848,08/04/2022,08/05/2022,First Class,CG-95176,Carlos Harris,Consumer,United States,Minneapolis,Minnesota,95755,Central,FUR-BO-3701,Furniture,Bookcases,Hon Bookcase,4196.9,5,0.0,876.06
8272,US-2022-002848,08/04/2022,08/04/2022,Same Day,CG-71945,Rachel Thomas,Corporate,United States,Miami,Florida,50288,South,TEC-CO-7919,Technology,Copiers,Canon ImageClass Copier,16757.68,9,0.1,8966.97
8273,US-2022-002848,08/04/2022,08/05/2022,First Class,CG-10010,Greg Wilson,Corporate,United States,Seattle,Washington,48118,West,OFF-FA-8475,Office Supplies,Fasteners,OIC Binder Clips,883.32,4,0.15,85.0
8274,US-2022-002848,08/04/2022,08/06/2022,First Class,CG-91757,Laura Smith,Consumer,United States,Portland,Oregon,66100,West,OFF-ST-7551,Office Supplies,Storage,Safco Organizer,639.87,7,0.0,269.22
8275,US-2022-002849,09/11/2022,09/12/2022,First Class,CG-16002,Rachel Jones,Home Office,United States,Rockville,Maryland,66472,East,FUR-CH-6473,Furniture,Chairs,Office Star Chair,7359.38,7,0.0,-602.56
8276,US-2022-002849,09/11/2022,09/11/2022,Same Day,CG-41262,Mike Jones,Consumer,United States,Arlington,Virginia,16919,East,TEC-MA-2662,Technology,Machines,Hewlett-Packard Laptop,10952.6,5,0.0,4985.4
8277,US-2022-002849,09/11/2022,09/11/2022,Same Day,CG-46206,Fiona Davis,Corporate,United States,Milwaukee,Wisconsin,60473,Central,FUR-BO-1958,Furniture,Bookcases,Hon Bookcase,3083.28,8,0.4,561.88
8278,US-2021-002850,03/01/2021,03/01/2021,Same Day,CG-88625,Laura Harris,Consumer,United States,Los Angeles,California,83729,West,OFF-AP-2272,Office Supplies,Appliances,Hamilton Beach Toaster,164.49,1,0.15,-11.28
8279,US-2021-002851,05/23/2021,05/23/2021,Same Day,CG-80333,Sean Harris,Consumer,United States,Springfield,Massachusetts,32574,East,OFF-BI-3479,Office Supplies,Binders,Wilson Jones Binder,1059.97,4,0.05,290.69
8280,US-2022-002852,02/26/2022,02/26/2022,Same Day,CG-12637,Mike Anderson,Home Office,United States,Springfield,Illinois,52270,Central,TEC-MA-5956,Technology,Machines,Lexmark Printer,743.65,5,0.0,79.14
8281,US-2022-002852,02/26/2022,02/26/2022,Same Day,CG-37685,Quinn Jackson,Corporate,United States,New Haven,Connecticut,11802,East,TEC-PH-4964,Technology,Phones,Motorola Smartphone,9042.9,5,0.0,2985.98
8282,US-2021-002853,03/15/2021,03/18/2021,First Class,CG-19054,Sean Miller,Corporate,United States,Fort Wayne,Indiana,94062,Central,OFF-SU-1601,Office Supplies,Supplies,Acme Stapler,919.26,4,0.1,447.08
8283,US-2021-002853,03/15/2021,03/17/2021,First Class,CG-84195,Tina Hall,Home Office,United States,Ann Arbor,Michigan,76425,Central,OFF-BI-8153,Office Supplies,Binders,GBC Premium Binder,157.94,1,0.2,83.04
8284,US-2021-002853,03/15/2021,03/15/2021,Same Day,CG-44185,Carlos Brown,Consumer,United States,Cleveland,Ohio,17915,Central,OFF-AR-9610,Office Supplies,Art,Prang Coloring Pencils,1844.37,9,0.0,394.38
8285,US-2019-002854,10/29/2019,10/31/2019,First Class,CG-38292,Beth Allen,Home Office,United States,Fort Wayne,Indiana,67182,Central,FUR-TA-9150,Furniture,Tables,Bevis Round Table,2429.66,3,0.2,778.84
8286,US-2019-002854,10/29/2019,11/02/2019,Second Class,CG-72397,Hannah Harris,Corporate,United States,Minneapolis,Minnesota,38676,Central,OFF-LA-9529,Office Supplies,Labels,Avery Round Labels,239.17,1,0.2,115.06
8287,US-2020-002855,02/09/2020,02/14/2020,Standard Class,CG-85867,Sean Allen,Corporate,United States,Atlanta,Georgia,89828,South,FUR-TA-7732,Furniture,Tables,KI Adjustable Table,1101.44,8,0.0,20.73
8288,US-2020-002855,02/09/2020,02/09/2020,Same Day,CG-31200,Sean Lewis,Corporate,United States,Denver,Colorado,53586,West,TEC-AC-7640,Technology,Accessories,Belkin USB Hub,83.09,3,0.4,32.02
8289,US-2021-002856,09/10/2021,09/10/2021,Same Day,CG-95598,Ivan Jackson,Consumer,United States,Tucson,Arizona,65174,West,FUR-BO-8461,Furniture,Bookcases,O'Sullivan Bookcase,2757.36,4,0.05,141.16
8290,US-2021-002856,09/10/2021,09/10/2021,Same Day,CG-18932,Laura Martin,Consumer,United States,Reno,Nevada,35902,West,OFF-AR-6589,Office Supplies,Art,Fiskars Scissors,1611.86,9,0.3,183.58
8291,US-2021-002856,09/10/2021,09/14/2021,Standard Class,CG-42132,Oscar Smith,Consumer,United States,New Orleans,Louisiana,29243,South,TEC-PH-9512,Technology,Phones,AT&T Cordless Phone,7022.8,6,0.05,-1064.36
8292,US-2021-002856,09/10/2021,09/10/2021,Same Day,CG-34580,Nina Davis,Consumer,United States,Memphis,Tennessee,34681,South,TEC-MA-6467,Technology,Machines,Canon PC Printer,3702.86,2,0.0,-410.32
8293,US-2022-002857,05/05/2022,05/10/2022,Standard Class,CG-69728,Priya Williams,Home Office,United States,New Haven,Connecticut,82440,East,FUR-TA-2480,Furniture,Tables,Bevis Round Table,631.75,1,0.2,-19.46
8294,US-2022-002858,05/19/2022,05/19/2022,Same Day,CG-99274,Oscar Smith,Consumer,United States,Indianapolis,Indiana,31649,Central,FUR-BO-2296,Furniture,Bookcases,Hon Bookcase,4142.99,8,0.3,-1618.77
8295,US-2022-002858,05/19/2022,05/26/2022,Standard Class,CG-62211,Priya Anderson,Consumer,United States,Chicago,Illinois,20903,Central,FUR-FU-9479,Furniture,Furnishings,Tenex Rug Pad,528.64,1,0.0,92.12
8296,US-2022-002858,05/19/2022,05/24/2022,Standard Class,CG-20979,Ethan Smith,Corporate,United States,Detroit,Michigan,98757,Central,OFF-FA-5947,Office Supplies,Fasteners,Advantus Clip Pack,325.38,5,0.05,-21.32
8297,US-2019-002859,10/27/2019,10/27/2019,Same Day,CG-78366,Carlos Harris,Home Office,United States,Minneapolis,Minnesota,42943,Central,FUR-BO-6523,Furniture,Bookcases,O'Sullivan Bookcase,655.77,1,0.0,-87.29
8298,US-2019-002859,10/27/2019,10/28/2019,First Class,CG-58775,Oscar Hall,Home Office,United States,Salem,Oregon,90649,West,OFF-PA-1142,Office Supplies,Paper,Hammermill Paper,946.4,7,0.0,-37.05
8299,US-2019-002859,10/27/2019,10/27/2019,Same Day,CG-15818,Ken Brown,Corporate,United States,Madison,Wisconsin,74078,Central,FUR-TA-5638,Furniture,Tables,Bevis Round Table,4385.99,9,0.4,-271.73
8300,US-2019-002859,10/27/2019,11/02/2019,Standard Class,CG-62380,Mike Brown,Home Office,United States,Arlington,Virginia,91410,East,FUR-TA-7011,Furniture,Tables,Bevis Round Table,3392.06,6,0.2,560.85
8301,US-2022-002860,09/25/2022,09/25/2022,Same Day,CG-64780,Beth Smith,Consumer,United States,Eugene,Oregon,83351,West,TEC-CO-2658,Technology,Copiers,Brother Copier,3117.12,3,0.2,1611.84
8302,US-2022-002861,07/09/2022,07/14/2022,Second Class,CG-22471,Mike Jones,Home Office,United States,Buffalo,New York,58058,East,TEC-PH-9785,Technology,Phones,Samsung Galaxy Phone,6742.44,6,0.0,-603.06
8303,US-2022-002861,07/09/2022,07/09/2022,Same Day,CG-81257,Priya Harris,Home Office,United States,Provo,Utah,24356,West,TEC-PH-4048,Technology,Phones,Cisco IP Phone,303.62,2,0.0,77.42
8304,US-2022-002862,10/24/2022,10/24/2022,Same Day,CG-77709,Quinn Harris,Consumer,United States,Milwaukee,Wisconsin,34282,Central,FUR-CH-2237,Furniture,Chairs,Hon Deluxe Chair,296.6,5,0.2,9.17
8305,US-2022-002862,10/24/2022,10/26/2022,Second Class,CG-42494,Quinn Hall,Consumer,United States,Tucson,Arizona,96384,West,FUR-BO-4642,Furniture,Bookcases,Hon Bookcase,2953.15,7,0.4,-241.52
8306,US-2019-002863,09/17/2019,09/20/2019,Second Class,CG-50913,Hannah Brown,Corporate,United States,Fort Worth,Texas,31715,Central,TEC-CO-5149,Technology,Copiers,Canon ImageClass Copier,4177.88,4,0.0,-485.31
8307,US-2019-002863,09/17/2019,09/20/2019,Second Class,CG-64324,Ethan Johnson,Home Office,United States,Springfield,Massachusetts,69853,East,OFF-SU-3738,Office Supplies,Supplies,BIC Ballpoint Pens,207.72,1,0.3,19.68
8308,US-2019-002864,01/21/2019,01/28/2019,Standard Class,CG-89899,Sean Brown,Corporate,United States,Hartford,Connecticut,69766,East,FUR-BO-6181,Furniture,Bookcases,Sauder Classic Bookcase,168.25,5,0.0,49.22
8309,US-2022-002865,04/09/2022,04/14/2022,Second Class,CG-77131,Quinn Johnson,Consumer,United States,Buffalo,New York,19774,East,OFF-PA-4773,Office Supplies,Paper,Hammermill Paper,34.0,5,0.0,-1.64
8310,US-2020-002866,04/04/2020,04/06/2020,First Class,CG-50463,Quinn Jones,Corporate,United States,Newark,New Jersey,29502,East,FUR-TA-9923,Furniture,Tables,Chromcraft Table,463.79,1,0.05,17.7
8311,US-2020-002866,04/04/2020,04/04/2020,Same Day,CG-40546,Carlos Miller,Corporate,United States,Nashville,Tennessee,34936,South,OFF-BI-6617,Office Supplies,Binders,Wilson Jones Binder,282.29,5,0.05,83.65
8312,US-2020-002866,04/04/2020,04/08/2020,Second Class,CG-10322,Priya Jones,Home Office,United States,Austin,Texas,59433,Central,OFF-EN-8362,Office Supplies,Envelopes,Staple Manila Envelope,499.99,3,0.3,-19.63
8313,US-2020-002866,04/04/2020,04/08/2020,Second Class,CG-58262,Laura Clark,Home Office,United States,Milwaukee,Wisconsin,37332,Central,FUR-TA-4510,Furniture,Tables,Bevis Round Table,652.11,1,0.15,176.17
8314,US-2020-002866,04/04/2020,04/08/2020,Standard Class,CG-53158,Carlos Brown,Home Office,United States,Columbus,Ohio,63121,Central,TEC-MA-2784,Technology,Machines,Hewlett-Packard Laptop,4565.66,2,0.0,1319.67
8315,US-2020-002866,04/04/2020,04/11/2020,Standard Class,CG-46954,Ethan White,Home Office,United States,Fort Wayne,Indiana,35562,Central,OFF-BI-4252,Office Supplies,Binders,Avery Binder,874.74,6,0.0,-37.59
8316,US-2020-002866,04/04/2020,04/06/2020,First Class,CG-91461,Ken Allen,Consumer,United States,Louisville,Kentucky,53194,South,OFF-PA-5371,Office Supplies,Paper,Hammermill Paper,990.05,5,0.0,107.32
8317,US-2020-002866,04/04/2020,04/11/2020,Standard Class,CG-43488,Laura Allen,Corporate,United States,Trenton,New Jersey,67589,East,TEC-CO-6780,Technology,Copiers,Brother Copier,369.12,2,0.0,-10.68
8318,US-2020-002866,04/04/2020,04/05/2020,First Class,CG-98182,Carlos Wilson,Corporate,United States,Atlanta,Georgia,92726,South,FUR-BO-5284,Furniture,Bookcases,Hon Bookcase,410.75,1,0.05,-84.53
8319,US-2022-002867,06/18/2022,06/25/2022,Standard Class,CG-83267,Greg Brown,Corporate,United States,Madison,Wisconsin,95705,Central,TEC-PH-7431,Technology,Phones,Cisco IP Phone,4935.15,3,0.0,-273.62
8320,US-2022-002868,11/04/2022,11/08/2022,Standard Class,CG-44605,Fiona Brown,Home Office,United States,Houston,Texas,93842,Central,TEC-PH-1137,Technology,Phones,AT&T Cordless Phone,4040.58,3,0.1,1706.57
8321,US-2022-002868,11/04/2022,11/06/2022,Second Class,CG-34966,Ken White,Consumer,United States,Trenton,New Jersey,82432,East,FUR-FU-9109,Furniture,Furnishings,Eldon Shelf,3130.99,5,0.3,597.45
8322,US-2020-002869,04/20/2020,04/21/2020,First Class,CG-87591,Greg Wilson,Consumer,United States,Boston,Massachusetts,98307,East,FUR-CH-1097,Furniture,Chairs,Hon Deluxe Chair,819.46,1,0.3,-281.27
8323,US-2020-002869,04/20/2020,04/25/2020,Second Class,CG-87877,Ivan Brown,Corporate,United States,Baton Rouge,Louisiana,72297,South,TEC-MA-5293,Technology,Machines,Hewlett-Packard Laptop,8531.64,9,0.0,2459.9
8324,US-2020-002869,04/20/2020,04/24/2020,Standard Class,CG-78265,Ethan Thomas,Consumer,United States,Annapolis,Maryland,29921,East,OFF-LA-4275,Office Supplies,Labels,Avery Labels,253.12,8,0.2,91.01
8325,US-2020-002869,04/20/2020,04/24/2020,Standard Class,CG-61692,Greg Thomas,Corporate,United States,Trenton,New Jersey,65365,East,TEC-AC-5214,Technology,Accessories,Targus Laptop Bag,609.04,7,0.4,176.56
8326,US-2020-002869,04/20/2020,04/21/2020,First Class,CG-65995,Julia Moore,Corporate,United States,Cambridge,Massachusetts,88678,East,TEC-CO-1259,Technology,Copiers,Brother Copier,14992.29,9,0.0,3630.48
8327,US-2020-002869,04/20/2020,04/20/2020,Same Day,CG-59014,Ken Lewis,Corporate,United States,Los Angeles,California,77532,West,OFF-BI-8647,Office Supplies,Binders,Wilson Jones Binder,163.99,9,0.05,32.51
8328,US-2019-002870,12/16/2019,12/17/2019,First Class,CG-87779,Ivan Lewis,Corporate,United States,Tucson,Arizona,47154,West,OFF-SU-3128,Office Supplies,Supplies,Acme Stapler,478.04,3,0.4,-34.76
8329,US-2019-002870,12/16/2019,12/18/2019,Second Class,CG-20173,Ken Johnson,Home Office,United States,Richmond,Virginia,52218,East,FUR-CH-8364,Furniture,Chairs,Global Leather Chair,5641.8,6,0.0,1079.23
8330,US-2019-002870,12/16/2019,12/18/2019,Second Class,CG-32272,Ken Thomas,Home Office,United States,Provo,Utah,14533,West,TEC-MA-9650,Technology,Machines,Brother Fax Machine,12574.25,6,0.15,499.31
8331,US-2019-002871,01/01/2019,01/03/2019,Second Class,CG-70235,Ken White,Consumer,United States,Annapolis,Maryland,10678,East,OFF-SU-9191,Office Supplies,Supplies,Acme Stapler,1386.48,9,0.1,463.97
8332,US-2019-002871,01/01/2019,01/01/2019,Same Day,CG-77164,Priya Davis,Corporate,United States,Atlanta,Georgia,29372,South,OFF-SU-9293,Office Supplies,Supplies,Sanford Highlighters,367.46,7,0.4,175.2
8333,US-2019-002871,01/01/2019,01/08/2019,Standard Class,CG-34544,Ethan Garcia,Consumer,United States,Spokane,Washington,23968,West,TEC-PH-5669,Technology,Phones,Samsung Galaxy Phone,8693.34,4,0.05,-593.31
8334,US-2019-002871,01/01/2019,01/05/2019,Second Class,CG-91996,Oscar White,Corporate,United States,Saint Paul,Minnesota,48625,Central,FUR-TA-1894,Furniture,Tables,Bretford Round Table,4472.51,5,0.1,-584.35
8335,US-2019-002871,01/01/2019,01/02/2019,First Class,CG-90947,Rachel Smith,Home Office,United States,Jersey City,New Jersey,39096,East,OFF-EN-2136,Office Supplies,Envelopes,Tyvek Envelopes,1053.45,5,0.15,512.75
8336,US-2021-002872,08/03/2021,08/06/2021,Second Class,CG-28050,Beth Clark,Consumer,United States,San Francisco,California,39912,West,OFF-PA-3192,Office Supplies,Paper,Hammermill Paper,279.81,9,0.0,-25.26
8337,US-2020-002873,02/08/2020,02/09/2020,First Class,CG-61788,Laura Allen,Corporate,United States,Naperville,Illinois,27187,Central,OFF-AP-9301,Office Supplies,Appliances,Hoover Vacuum,248.0,1,0.0,105.21
8338,US-2022-002874,04/05/2022,04/08/2022,Second Class,CG-27319,Tina Martin,Consumer,United States,Arlington,Virginia,41657,East,OFF-EN-5024,Office Supplies,Envelopes,Poly String Envelope,1755.84,8,0.0,609.85
8339,US-2022-002874,04/05/2022,04/05/2022,Same Day,CG-86742,Sean White,Consumer,United States,Seattle,Washington,43044,West,FUR-CH-7920,Furniture,Chairs,Global Leather Chair,6538.77,7,0.0,1435.3
8340,US-2022-002874,04/05/2022,04/05/2022,Same Day,CG-80484,Aaron Hall,Home Office,United States,Fort Wayne,Indiana,63051,Central,FUR-BO-9112,Furniture,Bookcases,O'Sullivan Bookcase,5292.8,8,0.0,47.95
8341,US-2021-002875,03/05/2021,03/08/2021,Standard Class,CG-20736,Tina Garcia,Home Office,United States,Baltimore,Maryland,73042,East,TEC-CO-3116,Technology,Copiers,HP LaserJet Copier,2963.26,2,0.0,24.45
8342,US-2021-002875,03/05/2021,03/07/2021,First Class,CG-77694,Carlos Lewis,Corporate,United States,New Haven,Connecticut,41142,East,OFF-AP-3345,Office Supplies,Appliances,Hamilton Beach Toaster,1107.24,6,0.0,-36.42
8343,US-2021-002875,03/05/2021,03/08/2021,Standard Class,CG-75228,Mike Brown,Home Office,United States,Henderson,Kentucky,51685,South,OFF-ST-7099,Office Supplies,Storage,Fellowes Banker Box,1250.91,5,0.1,497.56
8344,US-2021-002875,03/05/2021,03/12/2021,Standard Class,CG-38696,Julia Moore,Corporate,United States,Provo,Utah,76687,West,FUR-FU-1604,Furniture,Furnishings,Tenex Rug Pad,311.18,1,0.1,4.35
8345,US-2021-002875,03/05/2021,03/12/2021,Standard Class,CG-77188,Aaron Moore,Consumer,United States,Spokane,Washington,42140,West,FUR-TA-9010,Furniture,Tables,Bretford Round Table,1251.29,3,0.2,67.86
8346,US-2021-002876,10/21/2021,10/25/2021,Standard Class,CG-60298,Fiona Anderson,Home Office,United States,Cleveland,Ohio,76604,Central,TEC-PH-5054,Technology,Phones,AT&T Cordless Phone,14075.67,7,0.0,3694.41
8347,US-2021-002876,10/21/2021,10/21/2021,Same Day,CG-70708,Ethan Moore,Home Office,United States,Orlando,Florida,70959,South,TEC-AC-2797,Technology,Accessories,Logitech Wireless Mouse,4755.13,5,0.05,200.77
8348,US-2021-002876,10/21/2021,10/22/2021,First Class,CG-16347,Julia Smith,Consumer,United States,Springfield,Massachusetts,12637,East,FUR-CH-2963,Furniture,Chairs,Hon Deluxe Chair,1726.71,3,0.0,-5.89
8349,US-2022-002877,04/25/2022,04/27/2022,Second Class,CG-93762,Fiona Hall,Corporate,United States,Jersey City,New Jersey,83410,East,FUR-CH-1660,Furniture,Chairs,Bretford Folding Chair,836.26,2,0.15,-202.52
8350,US-2022-002877,04/25/2022,04/30/2022,Standard Class,CG-18835,Julia Lewis,Home Office,United States,Philadelphia,Pennsylvania,80593,East,OFF-AP-3128,Office Supplies,Appliances,Hamilton Beach Toaster,573.63,3,0.0,210.37
8351,US-2022-002877,04/25/2022,05/01/2022,Standard Class,CG-23136,Priya Wilson,Home Office,United States,Salt Lake City,Utah,66771,West,TEC-CO-4582,Technology,Copiers,Canon ImageClass Copier,1508.68,4,0.0,688.98
8352,US-2022-002877,04/25/2022,04/27/2022,First Class,CG-83458,Greg Jones,Home Office,United States,Arlington,Virginia,64223,East,OFF-BI-9597,Office Supplies,Binders,Wilson Jones Binder,1288.1,9,0.3,493.08
8353,US-2022-002877,04/25/2022,04/25/2022,Same Day,CG-71532,Hannah Martin,Consumer,United States,Knoxville,Tennessee,43803,South,TEC-PH-5637,Technology,Phones,AT&T Cordless Phone,4849.49,3,0.3,-1230.37
8354,US-2022-002878,03/16/2022,03/18/2022,First Class,CG-63583,Greg Smith,Consumer,United States,Tucson,Arizona,64778,West,TEC-MA-1907,Technology,Machines,Canon PC Printer,134.04,2,0.0,42.54
8355,US-2022-002878,03/16/2022,03/19/2022,Standard Class,CG-75284,Greg Lewis,Corporate,United States,Saint Paul,Minnesota,16660,Central,TEC-MA-3151,Technology,Machines,Lexmark Printer,6470.8,5,0.15,2867.28
8356,US-2022-002878,03/16/2022,03/20/2022,Standard Class,CG-72418,Beth Williams,Home Office,United States,Augusta,Georgia,98917,South,FUR-TA-7656,Furniture,Tables,Chromcraft Table,1557.47,4,0.1,473.91
8357,US-2022-002878,03/16/2022,03/18/2022,Second Class,CG-76463,Ken Anderson,Home Office,United States,Harrisburg,Pennsylvania,15632,East,FUR-CH-5713,Furniture,Chairs,Global Leather Chair,65.74,1,0.2,-0.48
8358,US-2021-002879,12/15/2021,12/20/2021,Second Class,CG-16688,Fiona Miller,Consumer,United States,Annapolis,Maryland,20232,East,FUR-CH-1687,Furniture,Chairs,Office Star Chair,336.11,4,0.05,-62.31
8359,US-2021-002879,12/15/2021,12/20/2021,Second Class,CG-42026,Julia Garcia,Consumer,United States,Raleigh,North Carolina,75601,South,OFF-PA-8180,Office Supplies,Paper,Xerox Multipurpose Paper,537.8,4,0.0,210.69
8360,US-2019-002880,05/23/2019,05/26/2019,Standard Class,CG-99504,Tina Johnson,Home Office,United States,Trenton,New Jersey,96190,East,FUR-TA-2224,Furniture,Tables,Bevis Round Table,3160.8,8,0.0,743.71
